pdf_name,page,code,keyword,context,position,validated,relevant,notes
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,kulturell,"n oder Kolleg*innen mit anderen Überzeugungen interessiert und wertschätzend. ü können die Vielfalt kindlicher Vorstellungen von Selbst, Welt und Leben beschreiben und Kinder in ihrem ethischen, interkulturellen und interreligiösen Kompetenzerwerb unterstützen. ü nehmen religiöse und kulturelle Vielfalt wahr und beziehen diese in die Gestaltung des Alltags ein. ü sind in der Lage, die Fragen und Gedanken z",1611,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,kulturell,"n die Vielfalt kindlicher Vorstellungen von Selbst, Welt und Leben beschreiben und Kinder in ihrem ethischen, interkulturellen und interreligiösen Kompetenzerwerb unterstützen. ü nehmen religiöse und kulturelle Vielfalt wahr und beziehen diese in die Gestaltung des Alltags ein. ü sind in der Lage, die Fragen und Gedanken zu ethisch-weltanschaulichen Themen aufzugreifen und als Gesprächsanlässe oder als Aus",1696,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Interkulturalität,"ium Elementarpädagogik – Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  52   Modulbeschreibung Bachelorstudium Elementarpädagogik – Frühe Bildung Version: 1.0 Kurzzeichen Modultitel EPD07 Interkulturalität und Interreligiosität Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinh",232,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Interkulturalität,prüfungen; Art und Umfang werden in den Modulanforderungen über PH-Online (LV-Profil) zu Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Interkulturalität und Interreligiosität in der frühen Bildung VO ni 1 2  Vielfalt leben: interreligiöse und kultursensible Begleitung SE i 2 3,2494,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Interreligiosität,"– Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  52   Modulbeschreibung Bachelorstudium Elementarpädagogik – Frühe Bildung Version: 1.0 Kurzzeichen Modultitel EPD07 Interkulturalität und Interreligiosität Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Grundwissen übe",254,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Interreligiosität,ang werden in den Modulanforderungen über PH-Online (LV-Profil) zu Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Interkulturalität und Interreligiosität in der frühen Bildung VO ni 1 2  Vielfalt leben: interreligiöse und kultursensible Begleitung SE i 2 3,2516,False,,
PH Tirol.pdf,53,Code 2.2: Inklusion & Partizipation,Zugehörigkeit,"STEOP Bildungsinhalte ü Grundwissen über die unterschiedlichen Zugänge (z.B. Menschenbild, Werte, Symbole, Rituale, Spiritualität) der Weltreligionen, religiöser Gemeinschaften, Menschen ohne Glaubenszugehörigkeit, Ethik ü Modelle und Konzepte vorurteilsbewusster Pädagogik ü Religionspädagogischer Umgang mit entwicklungspsychologischen Erkenntnissen zu Moralentwicklung, Empathie, Gewissen und Glauben ü Kultur-",632,False,,
PH Tirol.pdf,53,Code 2.4: Abbau von Benachteiligung & Diskriminierung,vorurteilsbewusst,"unterschiedlichen Zugänge (z.B. Menschenbild, Werte, Symbole, Rituale, Spiritualität) der Weltreligionen, religiöser Gemeinschaften, Menschen ohne Glaubenszugehörigkeit, Ethik ü Modelle und Konzepte vorurteilsbewusster Pädagogik ü Religionspädagogischer Umgang mit entwicklungspsychologischen Erkenntnissen zu Moralentwicklung, Empathie, Gewissen und Glauben ü Kultur- und religionssensibles Denken und Handeln ü Kon",676,False,,
PH Tirol.pdf,53,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"ichen Modultitel EPD07 Interkulturalität und Interreligiosität Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Grundwissen über die unterschiedlichen Zugänge (z.B. Menschenbild, Werte, Symbole, Rituale, Spiritualität) der Weltreligionen, religiöser Gemeinschaften, Mensc",409,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,Werte,"ul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Grundwissen über die unterschiedlichen Zugänge (z.B. Menschenbild, Werte, Symbole, Rituale, Spiritualität) der Weltreligionen, religiöser Gemeinschaften, Menschen ohne Glaubenszugehörigkeit, Ethik ü Modelle und Konzepte vorurteilsbewusster Pädagogik ü Religionspädagogisch",523,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,Haltung,"erenden dieses Moduls … ü kennen unterschiedliche Zugänge und Wirklichkeitsdeutungen sowie typische Merkmale der Weltreligionen bzw. religiöser Gemeinschaften sowie die Bedeutung einer ethischen Grundhaltung. ü sind sich der eigenen religiösen und kulturellen Weltanschauung bewusst und begegnen Kindern, Erziehungsberechtigten oder Kolleg*innen mit anderen Überzeugungen interessiert und wertschätzend. ü k",1285,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,Grundhaltung,"Studierenden dieses Moduls … ü kennen unterschiedliche Zugänge und Wirklichkeitsdeutungen sowie typische Merkmale der Weltreligionen bzw. religiöser Gemeinschaften sowie die Bedeutung einer ethischen Grundhaltung. ü sind sich der eigenen religiösen und kulturellen Weltanschauung bewusst und begegnen Kindern, Erziehungsberechtigten oder Kolleg*innen mit anderen Überzeugungen interessiert und wertschätzend. ü k",1280,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,ethisch,"enzen Die Studierenden dieses Moduls … ü kennen unterschiedliche Zugänge und Wirklichkeitsdeutungen sowie typische Merkmale der Weltreligionen bzw. religiöser Gemeinschaften sowie die Bedeutung einer ethischen Grundhaltung. ü sind sich der eigenen religiösen und kulturellen Weltanschauung bewusst und begegnen Kindern, Erziehungsberechtigten oder Kolleg*innen mit anderen Überzeugungen interessiert und wer",1270,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,ethisch,"hungsberechtigten oder Kolleg*innen mit anderen Überzeugungen interessiert und wertschätzend. ü können die Vielfalt kindlicher Vorstellungen von Selbst, Welt und Leben beschreiben und Kinder in ihrem ethischen, interkulturellen und interreligiösen Kompetenzerwerb unterstützen. ü nehmen religiöse und kulturelle Vielfalt wahr und beziehen diese in die Gestaltung des Alltags ein. ü sind in der Lage, die Fra",1595,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,ethisch,"und interreligiösen Kompetenzerwerb unterstützen. ü nehmen religiöse und kulturelle Vielfalt wahr und beziehen diese in die Gestaltung des Alltags ein. ü sind in der Lage, die Fragen und Gedanken zu ethisch-weltanschaulichen Themen aufzugreifen und als Gesprächsanlässe oder als Ausgangspunkt für Bildungsangebote zu nutzen. ü verfügen über ein Methodenrepertoire zur Gestaltung von Bildungsanlässen, welch",1822,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,Ethik,"nhalte ü Grundwissen über die unterschiedlichen Zugänge (z.B. Menschenbild, Werte, Symbole, Rituale, Spiritualität) der Weltreligionen, religiöser Gemeinschaften, Menschen ohne Glaubenszugehörigkeit, Ethik ü Modelle und Konzepte vorurteilsbewusster Pädagogik ü Religionspädagogischer Umgang mit entwicklungspsychologischen Erkenntnissen zu Moralentwicklung, Empathie, Gewissen und Glauben ü Kultur- und re",647,False,,
PH Tirol.pdf,53,Code 2.7: Professionelle Haltung & Ethik,Menschenbild,"tmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Grundwissen über die unterschiedlichen Zugänge (z.B. Menschenbild, Werte, Symbole, Rituale, Spiritualität) der Weltreligionen, religiöser Gemeinschaften, Menschen ohne Glaubenszugehörigkeit, Ethik ü Modelle und Konzepte vorurteilsbewusster Pädagogik ü Religionspäda",509,False,,
PH Tirol.pdf,54,Code 2.3: Individuelle Förderung & Differenzierung,stärkenorientiert,"zum Erwerb mathematischer Denkprozesse auf Basis interdisziplinärer Zugänge. ü können Vorläuferfertigkeiten, -fähigkeiten und Kompetenzen benennen und entwickeln Präventionsmaßnahmen durch Erstellen stärkenorientierter Förderkonzepte. ü verfügen über Wissen hinsichtlich mathematischer Grundkompetenzen und deren Bedeutung für die Gestaltung von Lernumgebungen. ü sind in der Lage, Spielsituationen zu analysieren, z",1435,False,,
PH Tirol.pdf,54,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"urzzeichen Modultitel EPD08 Mathematik und ästhetische Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Wissenserwerb über kognitive Prozesse zur frühen mathematischen Bildung aus neurobiologischer, pädagogischer und entwicklungspsychologischer Sicht ü Wissen übe",404,False,,
PH Tirol.pdf,55,Code 2.3: Individuelle Förderung & Differenzierung,Differenzierung,"chule, Teamerweiterung etc.) mit Erziehungsberechtigten und anderen Systempartnern Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü setzen sich mit der eigenen sprachlichen Kompetenz und Differenzierungsfähigkeit auseinander. ü lernen grundlegende Theorien und Modelle zur Kommunikation und Beratung kennen. ü sind in der Lage, Kommunikationsmodelle zur Begleitung pädagogischer Professionalisierungspr",1197,False,,
PH Tirol.pdf,55,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"Kurzzeichen Modultitel PL04 Kommunikation und Gesprächsführung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theoretische Modelle und Grundlagentheorien zu Kommunikation und Gesprächsführung ü Vertiefung konkreter Ansätze wie personale Gesprächsführung, Gewaltfreie Ko",403,False,,
PH Tirol.pdf,55,Code 2.7: Professionelle Haltung & Ethik,Werte,"sführung, Gewaltfreie Kommunikation u.a. ü Struktur, Ziele und Grenzen von Beratung ü Grundlegende Beratungsmethoden, -ansätze und -techniken (systemische, pädagogische, partizipatorische Beratung) ü Werteorientierte Kommunikation als Führungskraft ü Selbstorganisierte Planung und Entwicklung von Gestaltungsmöglichkeiten von Schlüsselprozessen (wie Aufnahme, Eingewöhnung, Entwicklungsgespräche, Übergan",785,False,,
PH Tirol.pdf,56,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"ichen Modultitel PPS04 PPS 4: Kommunikation und Konfliktkultur Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Hospitation, Planung, Gestaltung und theorie- sowie forschungsgeleitete Reflexion von komplexen Bildungsprozessen und Lernsettings ü Schaffung kreativer Lernum",409,False,,
PH Tirol.pdf,56,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,chehen ü Konzepte zu den Bereichen Mediation und Konfliktmanagement Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü festigen die Planungskompetenz sowie theorie- und forschungsgeleitete Reflexionskompetenz. ü erkennen die Vorteile des Einsatzes vielfältiger Lern- und Lehrformen. ü sind sich der Verantwortung aufgrund der Vorbildwirkung in Bezug auf die eigene Kommunikation als Pädagog*in bzw. als Führu,1035,False,,
PH Tirol.pdf,56,Code 2.7: Professionelle Haltung & Ethik,Vorbildwirkung,n die Planungskompetenz sowie theorie- und forschungsgeleitete Reflexionskompetenz. ü erkennen die Vorteile des Einsatzes vielfältiger Lern- und Lehrformen. ü sind sich der Verantwortung aufgrund der Vorbildwirkung in Bezug auf die eigene Kommunikation als Pädagog*in bzw. als Führungskraft bewusst. ü analysieren Konfliktsituationen und leiten adäquate Handlungsstrategien ab. ü wenden bewusst Kommunikationsmodel,1172,False,,
PH Tirol.pdf,57,Code 2.1: Diversität & Heterogenität,Geschlecht,achstandsbeobachtung und Dokumentation ü Didaktische Prinzipien zur Förderung der Sprachentwicklung ü Vertiefendes Erfassen von Teilleistungs- bzw. Wahrnehmungsstörungen; Interventionsmöglichkeiten ü Geschlechter- und kultursensibler Umgang mit Sprache Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü kennen die Grundlagen der sprachlichen Entwicklung wie individuelle Unterschiede beim Spracherw,877,False,,
PH Tirol.pdf,57,Code 2.3: Individuelle Förderung & Differenzierung,Fördermaßnahmen,"eobachtung sowie Dokumentation und können diese in der Praxis durchführen. ü sind in der Lage, die gewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie davon adäquate Fördermaßnahmen abzuleiten. ü kennen alltagsintegrierte Möglichkeiten zur Sprachbildung sowie Sprachfördermaßnahmen und setzen diese adäquat ein. ü entwickeln ein Methodenrepertoire zum Einsatz von Kinderliteratur u",1739,False,,
PH Tirol.pdf,57,Code 2.3: Individuelle Förderung & Differenzierung,Fördermaßnahmen,"ewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie davon adäquate Fördermaßnahmen abzuleiten. ü kennen alltagsintegrierte Möglichkeiten zur Sprachbildung sowie Sprachfördermaßnahmen und setzen diese adäquat ein. ü entwickeln ein Methodenrepertoire zum Einsatz von Kinderliteratur und wissen um die Bedeutung des dialogischen Vorlesens. Lehr- und Lernmethoden Vortrag, seminaristisc",1839,False,,
PH Tirol.pdf,57,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"Version: 1.0 Kurzzeichen Modultitel BSW09 Sprachliche Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theorien der Sprachentwicklung und Meilensteine des (Erst-)Spracherwerbs ü Ablauf und Grundlagen des Zweitspracherwerbs, Mehrsprachigkeit, Bedeutung der Erstsp",389,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachliche Bildung,"ium Elementarpädagogik – Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  56   Modulbeschreibung Bachelorstudium Elementarpädagogik – Frühe Bildung Version: 1.0 Kurzzeichen Modultitel BSW09 Sprachliche Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theorien der Sp",232,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,alltagsintegrierte Sprachbildung,ters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Sprachentwicklung und Mehrsprachigkeit VO ni 1 1  Verfahren zur Sprachstandsbeobachtung und Dokumentation SE i 1 2  Alltagsintegrierte Sprachbildung SE i 1 2,2517,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Mehrsprachigkeit,"nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theorien der Sprachentwicklung und Meilensteine des (Erst-)Spracherwerbs ü Ablauf und Grundlagen des Zweitspracherwerbs, Mehrsprachigkeit, Bedeutung der Erstsprache für eine gut geförderte Mehrsprachigkeit ü Unterschiedliche Methoden zur Sprachstandsbeobachtung und Dokumentation ü Didaktische Prinzipien zur Förderung der Sprachentwickl",557,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Mehrsprachigkeit,"sinhalte ü Theorien der Sprachentwicklung und Meilensteine des (Erst-)Spracherwerbs ü Ablauf und Grundlagen des Zweitspracherwerbs, Mehrsprachigkeit, Bedeutung der Erstsprache für eine gut geförderte Mehrsprachigkeit ü Unterschiedliche Methoden zur Sprachstandsbeobachtung und Dokumentation ü Didaktische Prinzipien zur Förderung der Sprachentwicklung ü Vertiefendes Erfassen von Teilleistungs- bzw. Wahrnehmungsstör",625,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Mehrsprachigkeit,ang werden in den Modulanforderungen über PH-Online (LV-Profil) zu Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Sprachentwicklung und Mehrsprachigkeit VO ni 1 1  Verfahren zur Sprachstandsbeobachtung und Dokumentation SE i 1 2  Alltagsintegrierte Sprachbildung SE i 1 2,2423,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Zweitspracherwerb,"n ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theorien der Sprachentwicklung und Meilensteine des (Erst-)Spracherwerbs ü Ablauf und Grundlagen des Zweitspracherwerbs, Mehrsprachigkeit, Bedeutung der Erstsprache für eine gut geförderte Mehrsprachigkeit ü Unterschiedliche Methoden zur Sprachstandsbeobachtung und Dokumentation ü Didaktische Prinzipien zur Förderung",537,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Zweitspracherwerb,"twicklungsspezifische Grundlagen sowie Lernmechanismen (sensible Phase für die Sprache, theoretische Ansätze zum Spracherwerb, Spracherwerbsstörungen). ü wissen um die Unterschiede zwischen Erst- und Zweitspracherwerb, kennen Methoden der Förderung der Sprachkompetenz bei Kindern in Deutsch und können diese adäquat einsetzen. ü kennen Vorgaben und Methoden zur Sprachstandsbeobachtung sowie Dokumentation und können",1363,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsbeobachtung,"lensteine des (Erst-)Spracherwerbs ü Ablauf und Grundlagen des Zweitspracherwerbs, Mehrsprachigkeit, Bedeutung der Erstsprache für eine gut geförderte Mehrsprachigkeit ü Unterschiedliche Methoden zur Sprachstandsbeobachtung und Dokumentation ü Didaktische Prinzipien zur Förderung der Sprachentwicklung ü Vertiefendes Erfassen von Teilleistungs- bzw. Wahrnehmungsstörungen; Interventionsmöglichkeiten ü Geschlechter- und ku",674,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsbeobachtung,"die Unterschiede zwischen Erst- und Zweitspracherwerb, kennen Methoden der Förderung der Sprachkompetenz bei Kindern in Deutsch und können diese adäquat einsetzen. ü kennen Vorgaben und Methoden zur Sprachstandsbeobachtung sowie Dokumentation und können diese in der Praxis durchführen. ü sind in der Lage, die gewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie davon adäquate Fördermaßn",1526,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsbeobachtung,PH-Online (LV-Profil) zu Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Sprachentwicklung und Mehrsprachigkeit VO ni 1 1  Verfahren zur Sprachstandsbeobachtung und Dokumentation SE i 1 2  Alltagsintegrierte Sprachbildung SE i 1 2,2465,False,,
PH Tirol.pdf,57,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsdiagnostik,"einsetzen. ü kennen Vorgaben und Methoden zur Sprachstandsbeobachtung sowie Dokumentation und können diese in der Praxis durchführen. ü sind in der Lage, die gewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie davon adäquate Fördermaßnahmen abzuleiten. ü kennen alltagsintegrierte Möglichkeiten zur Sprachbildung sowie Sprachfördermaßnahmen und setzen diese adäquat ein. ü entwickeln ein",1680,False,,
PH Tirol.pdf,58,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,".0 Kurzzeichen Modultitel BSW10 Berufsfeldbezogene Forschung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 10  2 5 + 6 Sprache Deutsch Zugangsvoraussetzungen STEOP, BSW04 Bildungsinhalte ü Form und Inhalt wissenschaftlicher Publikationen ü Regeln und Ethik guter Forschungspraxis ü Richtlinien zum Verfassen einer Bachelorarbeit ü Entwicklun",400,False,,
PH Tirol.pdf,58,Code 2.7: Professionelle Haltung & Ethik,Ethik,"CTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 10  2 5 + 6 Sprache Deutsch Zugangsvoraussetzungen STEOP, BSW04 Bildungsinhalte ü Form und Inhalt wissenschaftlicher Publikationen ü Regeln und Ethik guter Forschungspraxis ü Richtlinien zum Verfassen einer Bachelorarbeit ü Entwicklung von berufsfeldbezogenen, praxisorientierten oder theoretischen Fragestellungen  ü Diskurs zur inhaltlichen und fo",516,False,,
PH Tirol.pdf,59,Code 2.1: Diversität & Heterogenität,kulturell,"matische und praktische Voraussetzungen zum Ausprobieren und Gestalten im bildnerischen Bereich, setzen Materialien und Techniken für kreative Prozesse ein und gestalten dazu Atelierräume. ü eröffnen kulturelle und künstlerische Denk- und Handlungsräume im Bereich ästhetischer Bildung in Kooperation mit Museen, Theatern und Musiker*innen. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktiv",1819,False,,
PH Tirol.pdf,59,Code 2.2: Inklusion & Partizipation,inklusiv,"messene Bildungsangebote und Materialien anbieten. ü können grafische, malerische und plastische Grundprinzipien gezielt anwenden und didaktisch zur Sprachbildung und -förderung einsetzen. ü schaffen inklusive, thematische und praktische Voraussetzungen zum Ausprobieren und Gestalten im bildnerischen Bereich, setzen Materialien und Techniken für kreative Prozesse ein und gestalten dazu Atelierräume. ü erö",1605,False,,
PH Tirol.pdf,59,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"0 Kurzzeichen Modultitel EPD09 Sprache und ästhetische Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Sprachentwicklung und -bildung im rhythmisch-musikalischen Kontext ü Rhythmisch-musikalische Fach- und Methodenkompetenz in der Sprachförderung und -bildung ü",401,False,,
PH Tirol.pdf,59,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachförderung,",00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Sprachentwicklung und -bildung im rhythmisch-musikalischen Kontext ü Rhythmisch-musikalische Fach- und Methodenkompetenz in der Sprachförderung und -bildung ü Ästhetische Ausdrucksformen und Tätigkeiten in sprachsensiblen Settings ü Konzepte und Theorien der Mal- und Zeichenentwicklung, Kunstpädagogik und der Gestaltpädagogik ü Malen und Zei",576,False,,
PH Tirol.pdf,60,Code 2.1: Diversität & Heterogenität,Vielfalt,"tzen. ü kennen die Risiken und Chancen der digitalen Mediennutzung und verstehen es, digitale Medien nach medienpädagogischen Prinzipien sinnvoll im Praxisalltag ein- und umzusetzen. ü können aus der Vielfalt der Medienangebote eine selektive Auswahl für die Medienerziehung treffen. ü sind in der Lage, Medienkonsum und Gesundheit in der frühen Kindheit kritisch zu hinterfragen und im Zuge der Bildungspart",1707,False,,
PH Tirol.pdf,60,Code 2.2: Inklusion & Partizipation,inklusiv,"aktoren und Voraussetzungen medienpädagogischen Handelns ü Medienbildung als Aufgabe von elementaren Einrichtungen auf Grundlage didaktischer Prinzipien, Modelle der Medienarbeit und Theorien digital-inklusiver Bildung  ü Ethisches Bewusstsein und Gesundheit im Umgang mit Medien Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü kennen und reflektieren wissenschaftliche Theorien und Befunde zur",933,False,,
PH Tirol.pdf,60,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"Kurzzeichen Modultitel EPD10 Digitalisierung und Medienbildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Wissenschaftliche Theorien und Befunde zu Medien und Digitalisierung in der frühen Kindheit ü Grundlagen der Medienbildung, Medienkompetenz als Kulturtechnik u",403,False,,
PH Tirol.pdf,60,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"der Vielfalt der Medienangebote eine selektive Auswahl für die Medienerziehung treffen. ü sind in der Lage, Medienkonsum und Gesundheit in der frühen Kindheit kritisch zu hinterfragen und im Zuge der Bildungspartnerschaft für das Kind zu argumentieren. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, personalisiertes Lernen sowie Blended Learning (Fernstudienanteil) Leistungsnachweise:",1903,False,,
PH Tirol.pdf,60,Code 2.7: Professionelle Haltung & Ethik,Haltung,"Bedeutung des eigenen medienpädagogischen Handelns zur sinnvollen Vermittlung von Medienarbeit mit Kindern und für Kinder. ü sind in der Lage, digitale Medien als Mittler*innen von Information, Unterhaltung und Kommunikation sinnvoll zu nutzen. ü kennen die Risiken und Chancen der digitalen Mediennutzung und verstehen es, digitale Medien nach medienpädagogischen Prinzipien sinnvoll im Praxisalltag ein-",1467,False,,
PH Tirol.pdf,60,Code 2.7: Professionelle Haltung & Ethik,ethisch,"ungen medienpädagogischen Handelns ü Medienbildung als Aufgabe von elementaren Einrichtungen auf Grundlage didaktischer Prinzipien, Modelle der Medienarbeit und Theorien digital-inklusiver Bildung  ü Ethisches Bewusstsein und Gesundheit im Umgang mit Medien Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü kennen und reflektieren wissenschaftliche Theorien und Befunde zur Medienbildung in der",955,False,,
PH Tirol.pdf,61,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"sion: 1.0 Kurzzeichen Modultitel PL05 Betriebliches Management Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Konzepte und Modelle von Leadership, wie Führungsstile, Personalentwicklung, Beschwerde-management, Gesprächsführung, Konfliktmanagement, Gruppenprozesse und D",393,False,,
